	orderid	latitude	longitude	estimateddeliverytime	totalprice	zip	city	time
2546	1555495	34.0153175	-118.4907832	3.0	84.19	90401-2405	Santa Monica	1.3542472222222224
2547	1555650	37.5864258	-122.3410298	100.0	83.02	94101	Burlingame	1.4813019444444446
2548	1555684	37.78708579999999	-122.4277042	266.0	53.3		San Francisco	1.4826166666666667
2549	1555660	37.459525	-122.194253	39.0	65.98	94027	Menlo Park	1.6107241666666667
2550	1555751	37.8639618	-122.3130447	67.0	107.19	94109	Berkeley	1.7096925
2551	1555859	37.751733	-122.503499	2.0	43.88	94122	San Francisco	1.7503880555555555
2552	1555905	37.7825365	-122.3924615	177.0	87.79	94107	San Francisco	1.8638555555555556
2553	1556001	37.7345559	-122.19165430000001	99.0	41.25		Oakland	1.9579491666666666
2554	1556063	37.57722879999999	-122.3182446	263.0	62.5		San Mateo	2.0511
2555	1556070	37.6591546	-122.4773443	48.0	96.92	94044	Pacifica	2.036200833333333
2556	1556161	37.86471220000001	-122.2598172	165.0	57.77		Berkeley	2.1175880555555557
2557	1556177	37.6836249	-122.0925631	130.0	36.71	94541	Hayward	2.238566666666667
2558	1556158	37.7545631	-122.491312	97.0	85.96	94122	San Francisco	2.377552777777778
2559	1552584	37.7954203	-122.41284409999999	131.0	53.51		San Francisco	2.433670277777778
2560	1552672	37.6807456	-122.1013533	216.0	44.96	94541	Hayward	2.7012075
2561	1552607	37.7140684	-122.4831241	112.0	61.38	94132	San Francisco	2.7308416666666666
2562	1552626	37.4604388	-122.1524971	3.0	78.37	515	Menlo Park	2.768346388888889
2563	1552817	37.727406	-122.422409	176.0	115.77	94134	San Francisco	2.7391
2564	1552729	37.52642460000001	-122.292747	265.0	32.44	94002-2121	Belmont	2.9053230555555554
2565	1552753	32.8169577	-117.2197035	50.0	50.6	92117	San Diego	2.9639841666666666
2566	1552843	37.6667249	-122.4389749	272.0	54.99	94014	South San Francisco	3.0586175
2567	1552720	33.8652453	-118.3915716	52.0	39.39	90254	Hermosa Beach	3.166345277777778
2568	1552940	37.6727527	-122.488903	57.0	63.36	94132	Daly City	3.1384713888888887
2569	1553080	37.8137782	-122.2314457	248.0	42.88	94602	Oakland	3.3256230555555555
2570	1553050	37.8139896	-122.26929740000001	130.0	49.21		Oakland	3.350446388888889
2571	1552883	32.7155586	-117.1311854	35.0	41.85	92102	San Diego	3.3505325
2572	1552984	33.872681	-118.3581175	306.0	30.23	90278	Redondo Beach	3.479975
2573	1553108	37.8549523	-122.28042420000001	11.0	28.62		Berkeley	3.5756341666666662
2574	1553219	37.789089	-122.4075162	290.0	99.33	94108	San Francisco	3.646831388888889
2575	1553070	37.2571858	-121.87267	278.0	42.08	95113	San José	3.553378611111111
2576	1553258	37.6724264	-122.10963559999999	433.0	46.35		Hayward	4.297539722222222
2577	1553315	37.8460145	-122.2872317	228.0	152.93	94612	Oakland	4.3891925
2578	1553129	36.992399	-121.980456	80.0	93.92	95065	Santa Cruz	4.444741666666667
2579	1553464	37.7524079	-122.4218495	86.0	37.4	94114	San Francisco	4.550341666666666
2580	1553541	37.7582388	-122.4675372	109.0	95.0	94122	San Francisco	4.529318611111111
2581	1553493	37.3417045	-122.0433331	111.0	88.75	94086	Cupertino	4.531328611111111
2582	1553659	37.8104408	-122.28604550000001	165.0	38.17		Oakland	4.667828611111111
2583	1553417	32.7907701	-117.2382351	136.0	71.06	92109	San Diego	4.896768611111111
2584	1553581	37.716635	-122.45356969999999	145.0	76.43		San Francisco	4.965097222222222
2585	1553648	37.4299039	-122.25502	445.0	38.9	94062	Woodside	5.010386111111111
2586	1553627	37.401614	-121.96390900000002	1.0	77.7		Santa Clara	5.136860277777778
2587	1553714	36.9663134	-122.0574114	151.0	37.6	95060	Santa Cruz	5.1833925
2588	1553884	37.7769638	-122.4606288	394.0	37.27	94122	San Francisco	5.2016325000000005
2589	1553929	37.6600093	-122.4605719	168.0	38.05	94014	South San Francisco	5.768688888888889
2590	1553891	37.5621768	-122.3019117	0.0	58.65	944023025	San Mateo	5.849021388888889
2591	1553863	37.424695	-122.178519	150.0	34.61	94305-6015	Stanford	6.065995277777778
2592	1553919	37.690332	-122.466649	159.0	50.84	94132	Daly City	5.76665
2593	1553763	37.48756289999999	-122.19617520000001	22.0	38.45		Redwood City	6.393830555555556
2594	1553972	37.3098925	-121.9015212	96.0	69.17	95125	San José	6.983266666666667
2595	1554055	37.742372	-122.420322	256.0	56.56	94114	San Francisco	7.062226944444444
2596	1554106	37.5223641	-122.2742321	93.0	45.62	94002-2121	Belmont	2.3598130555555556
2597	1553999	32.7132231	-117.1549515	202.0	38.26	92101	San Diego	17.64876111111111
2598	1554185	37.7699994	-122.2576375	32.0	53.22	94501	Alameda	17.901206388888887
2599	1554105	37.68825770000001	-122.4756466	152.0	46.56	94132	Daly City	18.94563611111111
2600	1554179	37.5844119	-122.3598373	99.0	98.18	94010	Burlingame	19.04647027777778
2601	1554228	37.64002	-122.41418600000002	81.0	73.54		San Bruno	19.262249166666667
2602	1554197	34.02673239999999	-118.4748031	32.0	66.77		Santa Monica	19.741141666666667
2603	1554363	37.777916	-122.397636	65.0	132.6	94107	San Francisco	22.023280555555555
2604	1554251	37.758436	-122.26024140000001	145.0	58.06		Alameda	22.2197425
2605	1554358	37.8248119	-122.274763	27.0	34.11	94612	Oakland	22.327610277777776
2606	1554205	37.473446	-122.19684	204.0	78.34	94027	Menlo Park	22.8110825
2607	1554446	37.8430478	-122.29637439999999	199.0	53.78		Emeryville	22.873034166666667
2608	1554510	37.5853396	-122.3714524	141.0	42.84	94010	Burlingame	23.285600000000002
2609	1554367	37.8765738	-122.26015090000001	0.0	41.13		Berkeley	23.344184166666665
2610	1554529	37.75247529999999	-122.427283	134.0	109.86		San Francisco	23.37530361111111
2611	1554682	33.8496473	-118.39033710000001	72.0	54.63		Redondo Beach	4.4749880555555555
2612	1554749	37.730435	-122.416931	178.0	45.84	94134	San Francisco	23.45345638888889
2613	1554669	37.6799712	-122.1141709	113.0	52.97	94578	Hayward	23.507203611111112
2614	1554664	34.024743	-118.49620800000001	197.0	58.99		Santa Monica	23.583165833333332
2615	1554740	37.79669420000001	-122.39807490000001	321.0	48.62		San Francisco	0.018840833333333334
2616	1554890	37.7758149	-122.4364747	112.0	75.92	94117	San Francisco	0.15912777777777778
2617	1554882	37.6791924	-122.09969199999999	212.0	60.83		Hayward	0.18582583333333333
2618	1554688	34.0199256	-118.4631472	205.0	82.56	CA 90405	Santa Monica	0.37064916666666664
2619	1555165	37.70480360000001	-122.4535447	113.0	65.01	94132	Daly City	0.43526583333333335
2620	1555281	37.5193595	-122.2726398	241.0	42.17	94002-2121	Belmont	0.7926508333333333
2621	1555285	37.5162724	-122.2677216	119.0	74.87	94070	San Carlos	0.8593888888888889
2622	1555318	37.323416	-122.00258500000001	60.0	96.51		Santa Clara	0.9051425000000001
2623	1555313	34.008046	-118.490338	118.0	88.0	CA 90401	Santa Monica	0.9218702777777777
2624	1555404	37.2359065	-121.8344662	67.0	53.39	95123	San José	0.8383269444444444
2625	1555453	37.59577879999999	-122.3798693	188.0	32.09	94030	Burlingame	1.2833805555555555
2626	1555496	37.3435153	-122.03355649999999	75.0	32.18		Sunnyvale	1.2831130555555554
2627	1555552	37.7970277	-122.40706029999998	214.0	117.31		San Francisco	1.3542075
2628	1555605	37.8652749	-122.2507132	272.0	41.13	94611	Berkeley	1.3617397222222223
2629	1555493	36.9700631	-122.02936570000001	116.0	184.69		Santa Cruz	1.401268611111111
2630	1555635	37.657026	-122.39225490000001	70.0	101.51		South San Francisco	1.547561111111111
2631	1555677	37.8111016	-122.2967814	100.0	80.25	94612	Oakland	1.5519166666666666
2632	1555698	32.9960392	-117.08672859999999	246.0	62.64		San Diego	1.72445
2633	1555702	37.4209566	-122.2460197	238.0	302.11	94062	Woodside	1.7503575
2634	1555744	37.72590200000001	-122.433543	265.0	40.74	94112	San Francisco	1.0645047222222224
2635	1555854	32.7578188	-117.089183	111.0	58.12	92115	San Diego	1.9150713888888888
2636	1555895	37.5494006	-122.3058094	58.0	31.48	944023025	San Mateo	1.9678908333333334
2637	1555959	37.7876582	-122.3905155	280.0	66.83	94017	San Francisco	1.9950833333333333
2638	1555922	37.7982127	-122.4111225	383.0	98.82	94113	San Francisco	2.3143249999999997
2639	1555980	37.5389933	-122.2845889	251.0	304.02	94002-2121	San Mateo	2.4371305555555556
2640	1556083	37.4873256	-122.274874	183.0	43.84	94064	San Carlos	2.5722563888888885
2641	1556040	37.4036586	-122.0175681	180.0	170.64	94086	Sunnyvale	2.6095952777777778
2642	1556142	37.5619159	-122.3269635	24.0	100.49	94401	San Mateo	2.6543730555555554
2643	1556212	37.4815689	-122.1873749	178.0	108.78	94025-1246	Redwood City	2.7567472222222222
2644	1552605	37.7839727	-122.38983940000001	194.0	71.27		San Francisco	2.9689786111111114
2645	1552621	37.7980266	-122.4078575	316.0	50.19	94133	San Francisco	3.0136444444444446
2646	1552597	37.4166007	-122.0694614	2.0	73.35	94086	Mountain View	3.0941575
2647	1552714	37.794468	-122.18018219999999	71.0	63.13		Oakland	3.1979480555555555
2648	1552741	32.7215077	-117.1642186	118.0	39.55	92102	San Diego	3.2242972222222224
2649	1552816	32.860574	-117.23478	116.0	53.8	92037	San Diego	3.2513666666666667
2650	1552823	37.6641528	-122.4617855	136.0	94.09	94014	Daly City	3.2882249999999997
2651	1552960	37.77877700000001	-122.47658100000001	263.0	127.65		San Francisco	3.4131341666666666
2652	1552912	37.8101784	-122.25585	59.0	135.3	94610	Oakland	3.5049944444444443
2653	1552963	37.6379518	-122.415097	212.0	36.77	94066	San Bruno	3.5464269444444443
2654	1553055	37.3945523	-122.0760376	220.0	196.3	94086	Mountain View	3.5124963888888887
2655	1553107	37.7860949	-122.41957109999998	274.0	90.38		San Francisco	3.587271388888889
2656	1553035	37.3276744	-121.8490866	29.0	85.09	95122	San José	3.6172202777777778
2657	1553213	37.7756561	-122.4928496	220.0	49.64	94121	San Francisco	3.6668675
2658	1553270	37.4012641	-122.1931386	114.0	50.96	94028	Portola Valley	3.9009741666666664
2659	1553482	37.6816607	-122.1286382	76.0	46.04	94577	San Lorenzo	4.006711111111111
2660	1553504	32.690182	-117.102134	46.0	40.24	92102	San Diego	3.9831694444444445
2661	1553558	32.7587037	-117.1213987	252.0	31.93	92116	San Diego	4.031779722222222
2662	1553409	37.477931	-122.250859	0.0	51.35	94064	Redwood City	4.082799166666667
2663	1553656	37.8258208	-122.26263	257.0	43.34	94611	Oakland	4.090585277777778
2664	1553613	37.8090688	-122.29338329999999	212.0	38.26		Oakland	4.253373055555556
2665	1553540	37.563774	-122.31381599999999	147.0	86.81		San Mateo	4.268060277777778
2666	1553555	37.71737810000001	-122.4746727	133.0	42.42	94132	San Francisco	4.276846388888889
2667	1553630	37.31684960000001	-121.8385683	328.0	39.96	95122	San José	4.283476944444445
2668	1553522	37.400664	-122.052457	117.0	32.61	94043	Mountain View	4.557011944444445
2669	1553721	36.9667691	-122.0345048	310.0	39.18	95060	Santa Cruz	2.6617055555555553
2670	1553769	37.5924486	-122.3874594	115.0	88.39	94030	Millbrae	4.809514722222222
2671	1553730	36.9908151	-121.93230120000001	255.0	35.2		Aptos	5.008672222222223
2672	1553790	37.65972100000001	-122.410154	178.0	42.45	94080	South San Francisco	5.064222222222222
2673	1553920	37.6540732	-122.417594	248.0	42.98	94080	South San Francisco	5.174913055555556
2674	1553988	37.5637148	-122.32638929999999	9.0	40.71		San Mateo	5.184615833333334
2675	1554011	37.852947	-122.279822	152.0	118.75	94611	Berkeley	5.389475
2676	1554068	37.80459000000001	-122.41289579999999	145.0	46.56		San Francisco	5.417363055555556
2677	1553906	37.538625	-122.29395120000001	24.0	36.31		San Mateo	5.5189
2678	1554070	37.6343459	-122.04628490000002	113.0	81.56		Hayward	7.055901944444444
2679	1554161	37.8061694	-122.2668307	230.0	39.39	94612	Oakland	17.707511944444445
2680	1554409	37.7760274	-122.4609636	194.0	38.99	94122	San Francisco	17.79917027777778
2681	1554109	33.87116279999999	-117.8282088	13.0	99.53		Placentia	18.125543611111112
2682	1554375	37.4894881	-122.2287703	135.0	112.87	94063	Redwood City	18.442830555555556
2683	1554348	37.7255586	-122.47694540000002	95.0	122.09	94132	San Francisco	18.884235277777776
2684	1554458	37.347158	-121.9510747	85.0	46.03	95050	Santa Clara	19.173829722222223
2685	1554369	37.6052329	-122.39467109999998	150.0	51.06		Millbrae	19.780194444444444
2686	1554552	37.381715	-122.01566299999999	235.0	46.17		Sunnyvale	19.827776944444444
2687	1554533	37.7919422	-122.4144409	2.0	69.23	94114	San Francisco	20.173933333333334
2688	1554734	37.796048600000006	-122.2387905	199.0	72.5	94610	Oakland	20.29891027777778
2689	1554810	37.7464905	-122.4136332	111.0	68.04	94114	San Francisco	20.44132777777778
2690	1554893	37.4268289	-122.1122469	279.0	40.31	94303	Palo Alto	20.652874999999998
2691	1555079	37.4027407	-122.1112385	245.0	56.45	94023	Mountain View	20.94101388888889
2692	1555012	37.765011	-122.45914599999999	135.0	82.14		San Francisco	21.19991111111111
2693	1555108	37.7876582	-122.3905155	559.0	63.61	94017	San Francisco	21.328533333333333
2694	1555077	37.7696373	-122.4039855	227.0	32.12	94114	San Francisco	21.719702777777776
2695	1555101	34.00677	-118.41065	289.0	87.01	90232	Culver City	21.977765833333333
2696	1555193	37.542163	-122.28406000000001	131.0	59.75		San Mateo	22.487078611111112
2697	1555206	32.802082899999995	-117.24507040000002	218.0	102.18		San Diego	22.604133333333333
2698	1555302	37.7858189	-122.462147	248.0	48.12	94122	San Francisco	22.671970277777778
2699	1555343	32.8720106	-117.20300800000001	124.0	114.76		San Diego	23.090024166666666
2700	1555347	37.6879418	-122.10440929999999	82.0	36.7		Hayward	23.222977777777775
2701	1555427	37.390354	-121.970414	141.0	39.0	CA 95054	Santa Clara	23.573936944444444
2702	1555424	37.7984273	-122.4001304	193.0	82.81	94114	San Francisco	23.94902861111111
2703	1555441	37.75422070000001	-122.50204699999999	244.0	37.85		San Francisco	0.14221666666666666
2704	1555502	33.906262700000006	-118.39279199999999	164.0	73.5		El Segundo	0.26386194444444444
2705	1555572	32.809656800000006	-117.06150090000001	14.0	174.92		San Diego	0.3040186111111111
2706	1555633	37.541711600000006	-122.3073878	80.0	91.8	94403	San Mateo	0.46901472222222224
2707	1555694	37.5247218	-122.34913610000001	77.0	127.41		San Mateo	0.49565916666666665
2708	1555782	37.59804000000001	-122.392733	246.0	44.06	94030	Millbrae	0.5857797222222223
2709	1555839	37.7911307	-122.2039062	176.0	61.99	94602	Oakland	0.6880722222222222
2710	1555799	37.7616787	-122.4353855	160.0	56.99	94114	San Francisco	0.8273722222222222
2711	1555804	37.810854	-122.298274	246.0	161.1	94612	Oakland	0.8298333333333333
2712	1555868	36.983942	-122.0233118	116.0	126.66	95065	Santa Cruz	0.9895138888888888
2713	1555809	37.7842485	-122.4087697	254.0	119.12	94114	San Francisco	1.1617563888888889
2714	1555830	37.7837868	-122.41960959999999	250.0	55.2		San Francisco	1.3423852777777776
2715	1555938	37.4393157	-122.1609171	307.0	79.9	94301	Palo Alto	1.418595277777778
2716	1555988	37.7704095	-122.44401289999999	194.0	39.76		San Francisco	1.6133786111111112
2717	1556051	37.549618	-122.273518	238.0	40.22	94404	Foster City	1.6247741666666666
2718	1556065	37.6863063	-122.4640713	1.0	57.74	94132	Daly City	1.7742908333333334
2719	1556109	37.448893	-122.157598	82.0	33.4	94301	Palo Alto	1.7944952777777776
2720	1556235	37.7316499	-122.4770864	86.0	307.28	94132	San Francisco	1.9806361111111113
2721	1556293	37.8874108	-122.2619687	309.0	57.17	CA 94708	Berkeley	2.2737297222222224
2722	1552641	36.9602589	-121.9726594	105.0	38.77	95065	Santa Cruz	2.2985341666666668
2723	1552655	37.36475120000001	-122.0343447	55.0	37.81	94086	Sunnyvale	2.3273880555555553
2724	1552737	32.747278200000004	-117.14147539999999	400.0	52.63		San Diego	2.401968611111111
2725	1552691	37.850644	-122.2556371	24.0	118.22	94611	Berkeley	2.4740694444444444
2726	1552785	32.7608229	-117.1453426	100.0	37.01	92116	San Diego	2.5051619444444446
2727	1552773	37.7803304	-122.47375079999999	157.0	43.17		San Francisco	2.666151944444444
2728	1552701	36.9679052	-122.0294037	118.0	40.95	95061	Santa Cruz	2.694738055555556
2729	1552803	37.7894281	-122.39061869999999	245.0	33.59		San Francisco	2.684913888888889
2730	1552656	37.6678209	-122.0859894	147.0	79.71	25426	Hayward	2.7508713888888887
2731	1552972	37.770178	-122.447849	2.0	55.77	94117	San Francisco	2.817794444444444
2732	1552993	37.4804334	-122.2185445	121.0	33.56	94063	Redwood City	2.868436111111111
2733	1552898	37.7887373	-122.40996640000002	179.0	43.19		San Francisco	2.9457380555555557
2734	1552964	37.7042039	-122.4403636	108.0	228.4	94134	Daly City	3.0455602777777777
2735	1552859	37.5302943	-122.32406499999999	106.0	38.7		San Mateo	3.099545277777778
2736	1552899	37.4904537	-122.2187778	158.0	47.66	94063	Redwood City	3.214011111111111
2737	1553052	37.7893061	-122.40335559999998	250.0	79.86		San Francisco	3.2427019444444447
2738	1552997	32.7725629	-117.17359990000001	222.0	53.19		San Diego	3.317061111111111
2739	1553191	37.716943	-122.390332	216.0	44.89	94124	San Francisco	3.4294055555555554
2740	1553262	37.6193937	-122.4374702	82.0	35.57	94066	San Bruno	3.6994591666666667
2741	1553331	37.55548710000001	-122.2665369	52.0	77.87	94404	Foster City	3.748956388888889
2742	1553283	32.7088504	-117.1464945	123.0	126.76	92102	San Diego	3.5473702777777776
2743	1553483	37.8227999	-122.2674865	265.0	46.31	94612	Oakland	3.9036158333333333
2744	1553381	37.4936201	-122.2770348	159.0	66.69	94064	San Carlos	3.965985277777778
2745	1553237	37.78586470000001	-122.41439229999999	365.0	69.38		San Francisco	3.9591158333333336
2746	1553508	37.75089000000001	-122.504364	133.0	95.93	94132	San Francisco	4.2264936111111115
2747	1553446	37.7185032	-122.4664726	63.0	49.51	94132	San Francisco	4.316396388888888
2748	1553461	37.7754718	-122.4276345	92.0	43.12	94114	San Francisco	4.416538055555556
2749	1553587	37.644994200000006	-122.4135358	320.0	58.42	94080	South San Francisco	4.517269444444445
2750	1553671	37.8394651	-122.2759392	169.0	40.32	94612	Oakland	4.5485508333333335
2751	1553609	32.7582665	-117.1404541	109.0	47.81	92116	San Diego	4.738899166666667
2752	1553577	37.7905034	-122.4281181	86.0	90.81	94109	San Francisco	4.744304722222222
2753	1553841	37.7973473	-122.4121192	192.0	89.52	94114	San Francisco	4.883468611111111
2754	1553950	37.8006484	-122.417152	93.0	58.01	94114	San Francisco	4.783734166666666
2755	1553952	32.7579344	-117.0925559	90.0	44.15	92115	San Diego	5.133263055555555
2756	1553767	33.8499235	-118.39699250000001	254.0	50.46		Redondo Beach	5.725543611111111
2757	1554163	37.7818938	-122.4828375	87.0	28.33	94122	San Francisco	5.8164452777777775
2758	1554005	32.757794399999995	-117.1783948	84.0	81.04	92108	San Diego	6.1305175
2759	1554098	37.7019629	-122.4866436	237.0	68.04	94132	Daly City	6.226186944444445
2760	1553996	33.565071	-117.76342	29.0	88.01	92651	Laguna Beach	6.352360277777778
2761	1554088	37.7702484	-122.43916189999999	121.0	115.4		San Francisco	6.40275
2762	1554352	37.5303433	-122.2865315	51.0	99.35	94002-2121	San Mateo	6.611723055555555
2763	1554389	37.8437028	-122.2221597	0.0	56.15	94611	Oakland	6.842465833333333
2764	1554278	32.9042452	-117.16485149999998	213.0	46.32		San Diego	16.390926944444445
2765	1554425	37.778039	-122.481901	143.0	84.23	94122	San Francisco	17.530446388888887
2766	1554453	37.7999021	-122.40768899999999	272.0	33.63		San Francisco	17.598760277777778
2767	1554382	37.6927217	-122.4677884	303.0	148.08	94132	Daly City	17.640213055555556
2768	1554283	37.6361226	-122.44253190000002	9.0	113.42	94066	South San Francisco	18.268110277777776
2769	1554606	37.7712373	-122.2197534	13.0	45.73	94601	Oakland	18.442228611111112
2770	1554381	37.7724941	-122.4979347	212.0	39.71	94122	San Francisco	18.025316666666665
2771	1554602	37.8123338	-122.2756539	121.0	41.23	94612	Oakland	18.995688055555558
2772	1554659	36.9630988	-121.9728875	102.0	49.38	95065	Santa Cruz	19.001619444444444
2773	1554593	37.794372	-122.395843	387.0	30.05	94111	San Francisco	19.516038055555555
2774	1554886	33.8612455	-118.38848190000002	4.0	53.65		Hermosa Beach	19.78856111111111
2775	1554905	37.8214229	-122.2709425	107.0	44.22	94612	Oakland	19.946451944444444
2776	1554897	37.3790629	-122.11911229999998	195.0	88.42		Los Altos	21.075935277777777
2777	1554999	37.6742104	-122.48108059999998	133.0	82.94		Daly City	21.22327972222222
2778	1555034	37.8718682	-122.2801906	150.0	33.45	94702	Berkeley	19.80029638888889
2779	1555083	34.0232411	-118.49183300000001	207.0	117.72		Santa Monica	22.40135472222222
2780	1555180	37.813414	-122.2674925	10.0	44.28	94612	Oakland	22.464775833333334
2781	1555185	37.494227	-122.2379456	18.0	67.36	94063	Redwood City	22.599608333333332
2782	1555224	37.7863255	-122.4306355	98.0	35.29	94114	San Francisco	22.864071388888892
2783	1555301	37.7739301	-122.4298698	302.0	47.26	94114	San Francisco	23.36574638888889
2784	1555393	37.7969408	-122.2294123	105.0	42.78	94602	Oakland	23.66756861111111
2785	1555416	37.7048272	-122.46571670000002	122.0	28.08		Daly City	17.8923925
2786	1555422	37.6610819	-122.0659294	148.0	51.97	25426	Hayward	0.5569305555555556
2787	1555440	32.7089441	-117.1553466	168.0	100.68	92102	San Diego	0.9665305555555556
2788	1555400	37.42783220000001	-122.1932047	66.0	90.61	94025	Menlo Park	0.962943611111111
2789	1555470	37.7319068	-122.4254636	438.0	59.67	94134	San Francisco	1.1242825
2790	1555485	37.8638304	-122.2552263	230.0	44.76	94611	Berkeley	1.2140380555555554
2791	1555475	32.7704467	-117.06766599999999	64.0	44.11		San Diego	1.5402019444444444
2792	1555540	36.981861	-121.910776	102.0	469.5	95003	Aptos	1.5715813888888888
2793	1555670	32.8757348	-117.2455936	126.0	35.61	92037	San Diego	1.7501158333333333
2794	1555632	36.9913856	-122.06087179999999	465.0	133.88		Santa Cruz	1.833071388888889
2795	1555754	36.9913856	-122.06087179999999	296.0	30.81		Santa Cruz	1.9480352777777779
2796	1555699	37.4748972	-122.22426770000001	32.0	39.0		Redwood City	2.1082083333333332
2797	1555712	32.739816	-117.175233	197.0	44.25	92103	San Diego	2.144121388888889
2798	1555718	37.4059964	-122.0010618	228.0	88.42	94089	Sunnyvale	2.245795277777778
2799	1555531	37.7187037	-122.4808818	1103.0	37.92	94132	San Francisco	2.272577777777778
2800	1555950	37.7856559	-122.4519328	144.0	43.58	94114	San Francisco	2.3330602777777774
2801	1555977	37.8713849	-122.30053	186.0	74.32	94710	Berkeley	2.4700936111111114
2802	1556182	37.6415946	-122.41428059999998	93.0	47.68		South San Francisco	2.5159397222222224
2803	1556186	37.740284	-122.44814299999999	253.0	123.41		San Francisco	2.6855147222222224
2804	1556241	37.88133	-122.2711466	211.0	106.77	94709	Berkeley	2.7345369444444443
2805	1556144	37.77753010000001	-122.45831240000001	78.0	140.87		San Francisco	2.9085425
2806	1552594	37.8367039	-122.280493	99.0	75.46	94612	Emeryville	2.9468869444444445
2807	1552637	37.7361786	-122.1882647	153.0	54.81	94603	Oakland	3.0348333333333333
2808	1552669	37.4478615	-122.1471736	4.0	35.95	94301	Palo Alto	3.1867852777777776
2809	1552703	37.4658853	-122.24248859999999	10.0	81.08		Redwood City	3.166129722222222
2810	1552757	37.6330265	-122.0787422	3.0	139.13	94544	Hayward	3.2296019444444446
2811	1552665	37.8119016	-122.2615681	397.0	39.59	94612	Oakland	3.152058333333333
2812	1552862	37.57248660000001	-122.32132859999999	52.0	62.01		San Mateo	3.3505555555555557
2813	1552751	33.6931971	-117.8746517	131.0	118.06	92705	Costa Mesa	3.376113888888889
2814	1552920	37.7374275	-122.4226578	101.0	36.19	94134	San Francisco	3.4263194444444443
2815	1552951	37.4813719	-122.2622155	216.0	48.67	94064	Redwood City	3.424823055555555
2816	1552952	37.8044671	-122.43286509999999	73.0	95.06		San Francisco	3.4767583333333336
2817	1553018	37.72143629999999	-122.4702564	27.0	47.69	94132	San Francisco	3.5519805555555553
2818	1553079	37.7760811	-122.48465559999998	222.0	49.09		San Francisco	3.6941786111111115
2819	1552829	37.7848071	-122.26908059999998	151.0	67.95		Alameda	3.7980491666666665
2820	1553044	32.758369	-117.145372	191.0	41.68	92116	San Diego	3.798500833333333
2821	1553154	37.7221498	-122.4315871	0.0	71.27	94134	San Francisco	3.938599166666667
2822	1553143	34.0112651	-118.4590021	197.0	47.22	90405	Santa Monica	4.0012325
2823	1553244	37.8289472	-122.27163689999999	149.0	93.55		Oakland	4.164555555555556
2824	1553247	37.4897539	-122.2316195	135.0	61.6	94063	Redwood City	4.0153147222222225
2825	1553094	37.3951264	-122.1669129	907.0	49.04	94304	Palo Alto	4.328338055555555
2826	1553358	37.776708	-122.4583121	70.0	54.18	94118	San Francisco	4.496060277777778
2827	1553265	37.747278	-122.4670095	203.0	51.46	94116	San Francisco	4.555435277777778
2828	1553473	37.532217	-122.333808	69.0	63.53	94497	San Mateo	4.5599
2829	1553447	37.8102257	-122.2669283	119.0	51.99	94612	Oakland	4.6060880555555554
2830	1553430	34.024124	-118.450254	20.0	124.7	90067	Santa Monica	4.876150000000001
2831	1553389	37.8000073	-122.4112301	138.0	102.29	94133	San Francisco	4.885584166666666
2832	1553363	37.7838234	-122.3977092	105.0	40.78	94107	San Francisco	5.0402241666666665
2833	1553479	37.7673809	-122.43132659999998	158.0	183.8	94114	San Francisco	5.252945277777778
2834	1553445	32.7994304	-117.2431929	1.0	50.52	92109	San Diego	5.666486111111111
2835	1553685	37.761676	-122.437582	197.0	60.72	94114	San Francisco	5.801922222222222
2836	1553680	33.830270500000005	-118.26337	148.0	42.11	90745	Carson	6.3494769444444445
2837	1553728	32.8811884	-117.2137627	287.0	46.73	92121	San Diego	6.5755952777777775
2838	1553773	34.0004771	-118.4081389	212.0	69.59	90232	Culver City	7.011575
2839	1554008	37.799847	-122.40765	51.0	166.67	94114	San Francisco	17.39227222222222
2840	1553947	37.4834209	-122.2122785	75.0	47.89	94063	Redwood City	17.520873055555555
2841	1553931	37.7629429	-122.38797040000001	137.0	35.33		San Francisco	17.628453611111112
2842	1553989	32.7078721	-117.1490733	177.0	92.01	92101	San Diego	17.630413055555557
2843	1554140	37.79341289999999	-122.4271381	137.0	44.55		San Francisco	18.00071388888889
2844	1554206	37.682045	-122.400364	127.0	39.51	94134	Brisbane	18.61779361111111
2845	1554272	37.801496	-122.249445	8.0	61.98	94606	Oakland	18.721263055555553
2846	1554233	33.681665	-117.88008799999999	29.0	125.66		Costa Mesa	19.514297222222222
2847	1554410	37.833215	-122.2755835	230.0	97.7	94611	Oakland	19.941498055555556
2848	1554211	37.6325399	-122.40699520000001	179.0	42.26		San Bruno	20.734379722222222
2849	1554449	32.74143839999999	-117.1452685	4.0	42.84		San Diego	20.941829722222224
2850	1554530	37.436939	-122.15274199999999	1.0	38.81		Palo Alto	21.40996472222222
2851	1554604	37.7693575	-122.17870819999999	57.0	52.21		Oakland	21.88343972222222
2852	1554592	37.486282	-122.227787	430.0	40.43	94063	Redwood City	21.944988055555555
2853	1554672	37.5529482	-122.26741299999999	191.0	99.61		Foster City	22.112969444444445
2854	1554570	37.392203	-122.06098999999999	1254.0	35.07		Mountain View	22.275000833333333
2855	1554590	37.7489024	-122.4179832	12.0	73.8	94110	San Francisco	22.283459166666667
2856	1554759	37.7649114	-122.4316669	288.0	46.37	94114	San Francisco	22.42225638888889
2857	1554497	37.6361616	-122.112328	88.0	136.66	94545	Hayward	22.41322222222222
